,nsample,pid,coretype,expid,event,pmc0,pmc1,pmc2,pmc3,pmc4,pmc5,pmc6,pmc7
71,143,2438,0,0,tick,687350887,1998061602,1998020190,687350887,21035508,1209575844,1971114883,0
72,145,2438,0,0,tick,1420059249,1986325861,1986426228,1420059249,79452236,2416618888,2005887753,0
73,147,2438,0,0,tick,2992834946,2010944872,2010926706,2992834946,433606633,2992584163,2011131281,0
74,149,2438,0,0,tick,2958015115,2010656257,2010658200,2958015115,433749822,2970963701,2010892242,0
75,151,2438,0,0,tick,3001170734,2002854975,2002872612,3001170734,435343714,2998094911,2010609314,0
76,153,2438,0,0,tick,3008651010,2010349501,2010367578,3008651010,436181928,2997973883,2010535848,0
77,155,2438,0,0,tick,2994670420,2010869030,2010867126,2994670420,435357960,2945672289,1995020415,0
78,157,2438,0,0,tick,2968844775,2010968692,2010979104,2968844775,435173573,3011703147,2011102666,0
79,159,2438,0,0,tick,2996390655,2010819119,2010795432,2996390655,434763073,3006308734,2011140156,0
80,161,2438,0,0,tick,2969529895,1994638379,1994645868,2969529895,430740292,2995497106,2010512026,0
81,163,2438,0,0,tick,2964685702,2010228777,2010230574,2964685702,434572781,2953715075,2009485264,0
82,165,2438,0,0,tick,2970674034,1992110076,1994796348,2970674034,431504409,2996956095,2011073020,0
83,167,2438,0,0,tick,2545973938,2008786165,2008670640,2545973938,352569765,698557073,1997890541,0
84,169,2438,0,0,tick,1279059204,1970791405,1970810652,1279059204,72272274,1439925609,1996352547,0
85,171,2438,0,0,tick,2043034047,2003789168,2003784816,2043034047,233786005,3007699426,2011098771,0
86,173,2438,0,0,tick,2988883649,2010877105,2010861912,2988883649,435814132,2924973010,2011112939,0
87,175,2438,0,0,tick,2950865224,2002438720,2002444824,2950865224,433262461,2998346307,2002862271,0
88,177,2438,0,0,tick,3013093484,2010953902,2010933822,3013093484,436722744,3011728186,2011034575,0
89,179,2438,0,0,tick,2973691966,1994395956,1994406660,2973691966,431478389,2972603460,2011000694,0
90,181,2438,0,0,tick,2893800033,1994813182,1994821620,2893800033,426383319,2962907257,2010996137,0
91,183,2438,0,0,tick,3006665878,2010442157,2010447624,3006665878,435698152,2999476932,2010350688,0
92,185,2438,0,0,tick,3016590034,2010657778,2010657174,3016590034,437234759,2997687392,2010885413,0
93,187,2438,0,0,tick,2932604072,2010079451,2010072762,2932604072,431547749,2936895975,2010908142,0
94,189,2438,0,0,tick,2994259195,2010814384,2010793176,2994259195,435552794,3003471953,2010982290,0
