nsample pid coretype expid event pmc0 pmc1 pmc2 pmc3 pmc4
313 2378 0 0 tick 677075700 1997616847 1997593686 677075700 20386933
314 2378 0 1 tick 1141817780 1969906604 - 0 -
315 2378 0 0 tick 1429292182 2002175862 2002158756 1429292182 82548172
316 2378 0 1 tick 1396249915 2002644634 - 0 -
317 2378 0 0 tick 1368061277 2000332797 2000330814 1368061277 94454111
318 2378 0 1 tick 916813931 1993024955 - 0 -
319 2378 0 0 tick 795136153 1972238091 1972180110 795136153 36125611
320 2378 0 1 tick 1409296778 1996244166 - 0 -
321 2378 0 0 tick 1410065200 2002358191 2002352922 1410065200 79065761
322 2378 0 1 tick 1428330578 2002500657 - 0 -
323 2378 0 0 tick 1244368525 1981145025 1991081304 1244368525 112502545
324 2378 0 1 tick 658511830 2000158144 - 0 -
325 2378 0 0 tick 1153613643 1967306713 1967341644 1153613643 66900544
326 2378 0 1 tick 1398384868 2002577958 - 0 -
327 2378 0 0 tick 1421990393 2001583786 2001526116 1421990393 82265552
328 2378 0 1 tick 1363600170 1984504217 - 0 -
329 2378 0 0 tick 947772801 2001036692 2001034056 947772801 74381495
330 2378 0 1 tick 757231837 1964685878 - 0 -
331 2378 0 0 tick 1384935547 1979425979 1979353092 1384935547 75548524
332 2378 0 1 tick 1428947575 2002302270 - 0 -
333 2378 0 0 tick 1414718320 2001191904 2001160458 1414718320 79904498
334 2378 0 1 tick 1267922260 1999984242 - 0 -
335 2378 0 0 tick 667880920 2000806093 2000799366 667880920 18250388
336 2378 0 1 tick 1116603992 1948310276 - 0 -
337 2378 0 0 tick 1395802405 1985858668 1985828472 1395802405 77405757
338 2378 0 1 tick 1424760081 2002536720 - 0 -
339 2378 0 0 tick 1377449407 2000095728 2000103180 1377449407 85736863
340 2378 0 1 tick 985222307 2001421847 - 0 -
341 2378 0 0 tick 717230215 1972027346 1971982740 717230215 31401458
342 2378 0 1 tick 1384783063 1975992414 - 0 -
343 2378 0 0 tick 1429375134 2002460992 2002403424 1429375134 82551122
344 2378 0 1 tick 1383065671 1980854245 - 0 -
345 2378 0 0 tick 1292781337 1999459932 1999429890 1292781337 110663838
346 2378 0 1 tick 708817114 2000428386 - 0 -
347 2378 0 0 tick 1061005627 1965754540 1965740400 1061005627 58449676
348 2378 0 1 tick 1423589913 2002205770 - 0 -
349 2378 0 0 tick 1401107698 1986475971 1986442764 1401107698 78719369
